Date,Symbol,Prev Close,Open,High,Low,Last,Close,VWAP,Volume
1/18/2001,BRITANNIA,782.15,768.15,782.45,768,775,772.35,774.51,1948
1/19/2001,BRITANNIA,772.35,770,810,765.25,790,799.7,798.64,44907
1/22/2001,BRITANNIA,799.7,780,800,780,785,781.15,785.69,3472
1/23/2001,BRITANNIA,781.15,780,783.95,761,766.05,768.4,772.65,4261
1/24/2001,BRITANNIA,768.4,760.5,785,760.5,769,767.8,769.84,10123
1/25/2001,BRITANNIA,767.8,766,772.9,760,763,763.6,764.4,8720
1/29/2001,BRITANNIA,763.6,775,775,750,762,761.4,759.95,5030
1/30/2001,BRITANNIA,761.4,728,780,728,772,774.6,772.37,12858
1/31/2001,BRITANNIA,774.6,795,800,770,792.25,797.55,792.35,16803
2/1/2001,BRITANNIA,797.55,799.9,800.05,787,796.05,795.05,795.13,22197
2/2/2001,BRITANNIA,795.05,795,800,792,798,796.5,796.54,3845
2/5/2001,BRITANNIA,796.5,803,803,771,778,775.2,793.85,49539
2/6/2001,BRITANNIA,775.2,766.05,785,765.25,772.25,773.85,773.59,6828
2/7/2001,BRITANNIA,773.85,716.1,793,716.1,773.3,768.75,772.21,5410
2/8/2001,BRITANNIA,768.75,779.9,785,761,781,780.55,780.13,7496
2/9/2001,BRITANNIA,780.55,765,788,765,774,773.5,776,3471
2/12/2001,BRITANNIA,773.5,784,807.5,771,800,797.95,797.29,28841
2/13/2001,BRITANNIA,797.95,807.9,807.9,790,798,796.25,796.05,38983
2/14/2001,BRITANNIA,796.25,805,823,797.25,810.95,807.7,805.12,53351
2/15/2001,BRITANNIA,807.7,814,816.9,805,809,812.6,811.49,47738
2/16/2001,BRITANNIA,812.6,801,814,801,805.2,807.1,808.68,11559
2/19/2001,BRITANNIA,807.1,798,813,795,812,810.35,805.99,8236
2/20/2001,BRITANNIA,810.35,806,811,800,801,801,803.47,8049
2/21/2001,BRITANNIA,801,781,805.5,781,795,794.9,797.37,2759
2/22/2001,BRITANNIA,794.9,789,804.8,785.6,788,790.25,791.99,4623
2/23/2001,BRITANNIA,790.25,788.1,792,776,778.5,781.6,782.97,5270
2/26/2001,BRITANNIA,781.6,770.2,780,728,772.35,774,760.33,5661
2/27/2001,BRITANNIA,774,763.05,795,763.05,770.2,779.25,772.17,5875
2/28/2001,BRITANNIA,779.25,720,800,720,725,733.7,762.16,16612
3/1/2001,BRITANNIA,733.7,721.5,724.9,681,704,707.9,703.71,60400
3/2/2001,BRITANNIA,707.9,733,733,690.25,726,717.9,713.62,15339
3/5/2001,BRITANNIA,717.9,709,725,708,722,717.5,715.44,15099
3/7/2001,BRITANNIA,717.5,717.55,720,700.1,708,707.75,708.05,6932
3/8/2001,BRITANNIA,707.75,719.85,719.85,681.05,700,699.55,698.65,5582
3/9/2001,BRITANNIA,699.55,685,749,671.25,692,695.1,691.14,5398
3/12/2001,BRITANNIA,695.1,675,703.75,675,697,685,685.36,1508
3/13/2001,BRITANNIA,685,676,735,645,666,661.85,666.07,5724
3/14/2001,BRITANNIA,661.85,659,699,659,672.5,671.5,672.39,2367
3/15/2001,BRITANNIA,671.5,694.9,694.9,662,686,684.2,676.4,980
3/16/2001,BRITANNIA,684.2,680,685,665.5,672,668.45,675.39,1274
3/19/2001,BRITANNIA,668.45,660,683,656,667,668.15,666.62,680
3/20/2001,BRITANNIA,668.15,681,681,652.3,671.65,666.4,660.65,2210
3/21/2001,BRITANNIA,666.4,669,670,661,669.9,669.35,666.65,317
3/22/2001,BRITANNIA,669.35,671,698,668,698,687.5,676.87,4738
3/23/2001,BRITANNIA,687.5,680,684,670,670,671.35,673.1,2835
3/26/2001,BRITANNIA,671.35,690,690,652.5,665.15,665.65,665.71,637
3/27/2001,BRITANNIA,665.65,651,680,651,680,675.95,672.14,1966
3/28/2001,BRITANNIA,675.95,729.9,729.9,674.5,694.75,694.55,693.64,7222
3/29/2001,BRITANNIA,694.55,673,699,673,694.95,694.9,692.61,18291
3/30/2001,BRITANNIA,694.9,715,729,680.3,699,699.05,698.66,8464
4/2/2001,BRITANNIA,699.05,680,695,673,678.6,682.55,681.31,4363
4/3/2001,BRITANNIA,682.55,657,693,657,684.05,686.95,675.04,8142
4/4/2001,BRITANNIA,686.95,676,690,676,688.95,685.95,686.61,8141
4/6/2001,BRITANNIA,685.95,663.55,687.8,663.55,669,671.1,675.56,580
4/9/2001,BRITANNIA,671.1,674.25,709.8,660.35,678.5,686.7,674.24,3213
4/10/2001,BRITANNIA,686.7,680,687,662,680.9,679.4,673.53,1473
4/11/2001,BRITANNIA,679.4,678,678,655.55,664,663.45,663.9,1568
4/12/2001,BRITANNIA,663.45,631.95,684,631.95,677,673.4,659.18,3745
4/16/2001,BRITANNIA,673.4,684,684,658.4,672,670.9,664.26,4180
4/17/2001,BRITANNIA,670.9,680,685,665.25,685,682.05,679.12,6430
4/18/2001,BRITANNIA,682.05,675,688,675,688,685.05,684.15,6978
4/19/2001,BRITANNIA,685.05,677,700,677,694.95,694.45,692.94,9082
4/20/2001,BRITANNIA,694.45,675,695.6,640,695.6,693.25,691.5,8020
4/23/2001,BRITANNIA,693.25,690,696,680.1,696,694.05,692.66,5002
4/24/2001,BRITANNIA,694.05,689,694.75,687,693.9,694.1,692.91,1532
4/25/2001,BRITANNIA,694.1,640.1,714.9,640.1,693,686.9,687.72,1207
4/26/2001,BRITANNIA,686.9,695,701,690.05,695.1,700,699.34,27053
4/27/2001,BRITANNIA,700,690,698.8,675,692,695.45,691.79,2520
4/30/2001,BRITANNIA,695.45,683.25,695.5,683.25,694.1,694.75,693.3,9671
5/2/2001,BRITANNIA,694.75,665,695,665,687,686.55,694.51,21175
5/3/2001,BRITANNIA,686.55,680.1,692,680.1,688.9,688.95,688.56,1358
5/4/2001,BRITANNIA,688.95,690,690,676,680,681.25,683.18,927
5/7/2001,BRITANNIA,681.25,677,683.9,677,683,680.25,680.68,1230
5/8/2001,BRITANNIA,680.25,680.3,684.65,673.05,674.05,674.6,676.55,542
5/9/2001,BRITANNIA,674.6,677.35,683.9,672.25,673.9,674.1,674.52,11346
5/10/2001,BRITANNIA,674.1,671,674.5,670,673.9,673.9,672.72,263
5/11/2001,BRITANNIA,673.9,664.55,677,664.55,677,668.9,668.94,589
5/14/2001,BRITANNIA,668.9,675,676,663.4,663.5,663.5,669.17,1630
5/15/2001,BRITANNIA,663.5,676.95,681,641.05,654.5,648.5,654.68,2877
5/16/2001,BRITANNIA,648.5,668,668,647,654.9,650.7,654.59,2725
5/17/2001,BRITANNIA,650.7,654.85,658,646,650,647.7,649.1,2728
5/18/2001,BRITANNIA,647.7,652,657.9,635,640,637.65,649.39,28757
5/21/2001,BRITANNIA,637.65,655,674,628,651.5,649.75,656.42,8219
5/22/2001,BRITANNIA,649.75,651,654.5,631.5,651,650.15,648.17,7116
5/23/2001,BRITANNIA,650.15,652,658,651,655.9,654.15,654.35,1345
5/24/2001,BRITANNIA,654.15,656,657.5,654,655,654.8,655,1035
5/25/2001,BRITANNIA,654.8,640.7,650.9,640.7,644,642.55,642.61,4857
5/28/2001,BRITANNIA,642.55,647,649,637,637,638,643.17,10751
5/29/2001,BRITANNIA,638,644.95,644.95,630,640,639.15,638.64,5479
